usertype,postal code,id,gamma_u,c_u,user_id,number_of_trips
Subscriber,02140-1663,36170,750,0.5,36170,3
Subscriber,02140-1663,36171,1500,1.0,36171,3
Subscriber,02140-1663,36172,250,1.0,36172,3
Subscriber,02140-1663,36173,250,0.1,36173,3
Subscriber,02140-1663,36174,1000,0.1,36174,3
Subscriber,02140-1663,36175,1500,1.5,36175,3
Subscriber,02140-1663,36176,500,0.1,36176,3
Subscriber,02140-1663,36177,250,0.0,36177,3
Subscriber,02140-1663,36178,500,0.1,36178,3
Subscriber,02140-1663,36179,750,0.2,36179,3
Subscriber,02140-1726,36180,1000,0.5,36180,1
Subscriber,02140-2077,36181,750,0.2,36181,1
Subscriber,02140-2077,36182,500,0.1,36182,1
Subscriber,02140-2077,36183,750,0.5,36183,1
Subscriber,02141,36184,250,2.0,36184,1132
Subscriber,02141,36185,1000,0.5,36185,1132
Subscriber,02141,36186,500,0.2,36186,1132
Subscriber,02141,36187,0,0.1,36187,1132
Subscriber,02141,36188,750,0.0,36188,1132
Subscriber,02141,36189,1500,1.0,36189,1132
Subscriber,02141,36190,250,0.5,36190,1132
Subscriber,02141,36191,1000,0.2,36191,1132
Subscriber,02141,36192,2000,1.0,36192,1132
Subscriber,02141,36193,2000,1.5,36193,1132
Subscriber,02141-0006,36194,500,0.1,36194,7
Subscriber,02141-0006,36195,1500,1.5,36195,7
Subscriber,02141-0006,36196,250,0.1,36196,7
Subscriber,02141-0006,36197,750,0.0,36197,7
Subscriber,02141-0006,36198,750,1.0,36198,7
Subscriber,02141-0006,36199,2000,0.5,36199,6
Subscriber,02141-0006,36200,0,0.1,36200,6
Subscriber,02141-0006,36201,750,0.2,36201,6
Subscriber,02141-0006,36202,500,1.0,36202,6
Subscriber,02141-0006,36203,1500,0.5,36203,6
Subscriber,02141-1523,36204,250,1.5,36204,1
Subscriber,02141-1523,36205,500,0.2,36205,1
Subscriber,02141-1523,36206,1500,0.1,36206,1
Subscriber,02141-1523,36207,500,1.0,36207,1
Subscriber,02141-1737,36208,250,0.2,36208,4
Subscriber,02141-1737,36209,1000,0.0,36209,4
Subscriber,02141-1737,36210,750,0.2,36210,4
Subscriber,02141-1737,36211,500,1.5,36211,4
Subscriber,02141-1737,36212,1500,0.1,36212,4
Subscriber,02141-1737,36213,250,0.5,36213,4
Subscriber,02141-1737,36214,0,0.0,36214,4
Subscriber,02141-1737,36215,500,0.2,36215,4
Subscriber,02141-1737,36216,1000,0.1,36216,3
Subscriber,02141-1737,36217,1000,0.1,36217,3
Subscriber,02141-1881,36218,250,0.0,36218,3
Subscriber,02141-1881,36219,750,0.5,36219,3
Subscriber,02141-1881,36220,500,1.5,36220,2
Subscriber,02141-1881,36221,500,0.2,36221,2
Subscriber,02141-1881,36222,750,1.0,36222,2
Subscriber,02141-1881,36223,250,0.5,36223,2
Subscriber,02141-1881,36224,250,1.5,36224,2
Subscriber,02141-1881,36225,0,0.2,36225,2
Subscriber,02141-1881,36226,250,1.0,36226,2
Subscriber,02141-1881,36227,250,1.0,36227,2
Subscriber,02142,36228,250,0.5,36228,902
Subscriber,02142,36229,250,0.1,36229,902
Subscriber,02142,36230,250,0.2,36230,902
Subscriber,02142,36231,750,0.1,36231,901
Subscriber,02142,36232,750,0.2,36232,901
Subscriber,02142,36233,0,0.0,36233,901
Subscriber,02142,36234,1000,0.1,36234,901
Subscriber,02142,36235,1500,1.5,36235,901
Subscriber,02142,36236,250,0.5,36236,901
Subscriber,02142,36237,1500,1.5,36237,901
Subscriber,02142-1100,36238,0,0.2,36238,10
Subscriber,02142-1100,36239,250,1.0,36239,10
Subscriber,02142-1100,36240,1500,0.5,36240,10
Subscriber,02142-1100,36241,500,0.1,36241,9
Subscriber,02142-1100,36242,750,1.0,36242,9
Subscriber,02142-1100,36243,500,1.0,36243,9
Subscriber,02142-1100,36244,1500,1.0,36244,9
Subscriber,02142-1100,36245,1000,0.5,36245,9
Subscriber,02142-1100,36246,250,1.0,36246,9
Subscriber,02142-1100,36247,250,0.1,36247,9
Subscriber,02142-1134,36248,1000,0.1,36248,1
Subscriber,02142-1534,36249,500,0.2,36249,1
Subscriber,02142-1534,36250,250,0.5,36250,1
Subscriber,02142-1534,36251,250,0.0,36251,1
Subscriber,02142-1534,36252,500,0.0,36252,1
Subscriber,02142-1534,36253,1000,0.1,36253,1
Subscriber,02142-1534,36254,750,0.5,36254,1
Subscriber,02142-1537,36255,0,2.0,36255,1
Subscriber,02142-1537,36256,500,0.5,36256,1
Subscriber,02142-1537,36257,250,1.0,36257,1
Subscriber,02142-1537,36258,1000,0.1,36258,1
Subscriber,02142-1704,36259,250,0.5,36259,1
Subscriber,02142-1704,36260,1500,0.1,36260,1
Subscriber,02142-1704,36261,1000,1.0,36261,1
Subscriber,02142-1704,36262,250,0.0,36262,1
Subscriber,02142-1704,36263,750,1.0,36263,1
Subscriber,02142-1704,36264,250,0.0,36264,1
Subscriber,02142-1704,36265,750,0.1,36265,1
Subscriber,02142-1704,36266,500,0.2,36266,1
Subscriber,02142-1704,36267,500,1.0,36267,1
Subscriber,02142-1704,36268,500,1.5,36268,1
Subscriber,02143,36269,0,0.0,36269,1087
Subscriber,02143,36270,750,0.2,36270,1086
Subscriber,02143,36271,0,0.1,36271,1086
Subscriber,02143,36272,750,0.1,36272,1086
Subscriber,02143,36273,1500,0.0,36273,1086
Subscriber,02143,36274,1000,0.5,36274,1086
Subscriber,02143,36275,500,0.2,36275,1086
Subscriber,02143,36276,250,0.1,36276,1086
Subscriber,02143,36277,2000,2.0,36277,1086
Subscriber,02143,36278,2000,0.2,36278,1086
Subscriber,02143-1218,36279,0,2.0,36279,1
Subscriber,02143-1218,36280,250,1.0,36280,1
Subscriber,02143-1218,36281,2000,1.5,36281,1
Subscriber,02143-1218,36282,2000,0.1,36282,1
Subscriber,02143-1218,36283,250,0.5,36283,1
Subscriber,02143-1514,36284,250,0.2,36284,1
Subscriber,02143-2164,36285,0,2.0,36285,1
Subscriber,02143-2164,36286,500,0.0,36286,1
Subscriber,02143-2164,36287,750,0.0,36287,1
Subscriber,02143-2164,36288,1500,0.0,36288,1
Subscriber,02143-2206,36289,0,0.5,36289,1
Subscriber,02143-2944,36290,750,0.2,36290,2
Subscriber,02143-2944,36291,750,0.5,36291,2
Subscriber,02143-2944,36292,500,1.0,36292,2
Subscriber,02143-2944,36293,250,0.2,36293,2
Subscriber,02143-2944,36294,1000,0.2,36294,2
Subscriber,02143-2944,36295,750,0.5,36295,2
Subscriber,02143-2944,36296,750,0.1,36296,1
Subscriber,02143-2944,36297,500,0.0,36297,1
Subscriber,02143-2944,36298,500,0.1,36298,1
Subscriber,02143-2944,36299,750,1.5,36299,1
Subscriber,02143-3303,36300,750,0.2,36300,1
Subscriber,02143-3303,36301,1500,0.1,36301,1
Subscriber,02143-3303,36302,1000,2.0,36302,1
Subscriber,02143-3303,36303,750,1.0,36303,1
Subscriber,02143-3303,36304,1500,0.1,36304,1
Subscriber,02143-3806,36305,750,1.0,36305,2
Subscriber,02143-3806,36306,250,1.5,36306,2
Subscriber,02143-3806,36307,250,1.0,36307,2
Subscriber,02143-3806,36308,750,1.0,36308,2
Subscriber,02143-3806,36309,1000,0.1,36309,2
Subscriber,02143-3806,36310,1000,0.5,36310,2
Subscriber,02143-3806,36311,750,2.0,36311,2
Subscriber,02143-3806,36312,750,1.5,36312,2
Subscriber,02143-3806,36313,250,1.5,36313,1
Subscriber,02143-3806,36314,0,0.5,36314,1
Subscriber,02143-4151,36315,500,0.1,36315,1
Subscriber,02143-4151,36316,1000,1.0,36316,1
Subscriber,02143-4317,36317,750,1.0,36317,1
Subscriber,02143-4317,36318,1000,0.5,36318,1
Subscriber,02143-4317,36319,1000,1.5,36319,1
Subscriber,02143-4317,36320,750,1.0,36320,1
Subscriber,02143-4317,36321,250,0.1,36321,1
Subscriber,02143-4317,36322,500,1.0,36322,1
Subscriber,02143-4320,36323,750,0.2,36323,1
Subscriber,02143-4320,36324,250,0.0,36324,1
Subscriber,02143-4320,36325,250,0.5,36325,1
Subscriber,02143-4320,36326,1000,0.1,36326,1
Subscriber,02143-4320,36327,750,0.5,36327,1
Subscriber,02143-4320,36328,0,0.1,36328,1
Subscriber,02143-4320,36329,500,0.5,36329,1
Subscriber,02143-4328,36330,750,0.0,36330,6
Subscriber,02143-4328,36331,1000,0.1,36331,6
Subscriber,02143-4328,36332,1000,2.0,36332,6
Subscriber,02143-4328,36333,0,1.5,36333,6
Subscriber,02143-4328,36334,500,0.1,36334,6
Subscriber,02143-4328,36335,1000,1.5,36335,6
Subscriber,02143-4328,36336,0,0.2,36336,6
Subscriber,02143-4328,36337,1000,0.1,36337,5
Subscriber,02143-4328,36338,750,0.2,36338,5
Subscriber,02143-4328,36339,750,1.0,36339,5
Subscriber,02144,36340,250,0.0,36340,473
Subscriber,02144,36341,750,1.5,36341,473
Subscriber,02144,36342,750,2.0,36342,473
Subscriber,02144,36343,250,1.0,36343,472
Subscriber,02144,36344,500,0.0,36344,472
Subscriber,02144,36345,750,0.0,36345,472
Subscriber,02144,36346,500,0.1,36346,472
Subscriber,02144,36347,1000,1.0,36347,472
Subscriber,02144,36348,250,0.2,36348,472
Subscriber,02144,36349,1000,0.2,36349,472
Subscriber,02144-2747,36350,500,0.1,36350,1
Subscriber,02144-2747,36351,500,0.1,36351,1
Subscriber,02144-2747,36352,1000,0.1,36352,1
Subscriber,02144-2747,36353,1000,0.2,36353,1
Subscriber,02144-3147,36354,1500,0.1,36354,1
Subscriber,02145,36355,250,1.0,36355,438
Subscriber,02145,36356,1000,0.1,36356,438
Subscriber,02145,36357,250,1.5,36357,438
Subscriber,02145,36358,500,0.5,36358,438
Subscriber,02145,36359,250,0.5,36359,438
Subscriber,02145,36360,1000,2.0,36360,438
Subscriber,02145,36361,1500,0.5,36361,438
Subscriber,02145,36362,1000,0.2,36362,437
Subscriber,02145,36363,750,0.2,36363,437
Subscriber,02145,36364,500,0.5,36364,437
Subscriber,02148,36365,750,0.0,36365,62
Subscriber,02148,36366,1500,0.1,36366,62
Subscriber,02148,36367,250,1.0,36367,62
Subscriber,02148,36368,250,0.0,36368,62
Subscriber,02148,36369,500,0.2,36369,62
Subscriber,02148,36370,500,0.1,36370,62
Subscriber,02148,36371,1000,0.2,36371,62
Subscriber,02148,36372,1500,0.0,36372,62
Subscriber,02148,36373,750,0.5,36373,62
Subscriber,02148,36374,1500,2.0,36374,61
Subscriber,02149,36375,750,0.5,36375,82
Subscriber,02149,36376,1000,0.5,36376,82
Subscriber,02149,36377,500,0.5,36377,82
Subscriber,02149,36378,250,1.0,36378,82
Subscriber,02149,36379,250,0.5,36379,82
Subscriber,02149,36380,250,1.0,36380,82
Subscriber,02149,36381,500,0.2,36381,82
Subscriber,02149,36382,500,0.5,36382,81
Subscriber,02149,36383,1500,0.2,36383,81
Subscriber,02149,36384,750,1.0,36384,81
Subscriber,02149-1128,36385,750,0.2,36385,2
Subscriber,02149-1128,36386,0,0.5,36386,1
Subscriber,02149-1128,36387,250,1.5,36387,1
Subscriber,02149-1128,36388,250,0.2,36388,1
Subscriber,02149-1128,36389,1000,0.5,36389,1
Subscriber,02149-1128,36390,250,1.5,36390,1
Subscriber,02149-1128,36391,250,0.0,36391,1
Subscriber,02149-1128,36392,250,0.2,36392,1
Subscriber,02149-1128,36393,1000,1.5,36393,1
Subscriber,02149-1128,36394,750,0.1,36394,1
Subscriber,02150,36395,250,0.5,36395,37
Subscriber,02150,36396,1000,0.2,36396,37
Subscriber,02150,36397,1000,0.5,36397,37
Subscriber,02150,36398,250,2.0,36398,37
Subscriber,02150,36399,250,0.0,36399,37
Subscriber,02150,36400,2000,0.0,36400,37
Subscriber,02150,36401,750,0.2,36401,37
Subscriber,02150,36402,250,2.0,36402,37
Subscriber,02150,36403,1500,1.0,36403,37
Subscriber,02150,36404,1000,1.0,36404,37
Subscriber,02150-3650,36405,0,0.2,36405,1
Subscriber,02150-3650,36406,2000,1.0,36406,1
Subscriber,02151,36407,0,0.1,36407,60
Subscriber,02151,36408,1500,0.0,36408,60
Subscriber,02151,36409,750,2.0,36409,60
Subscriber,02151,36410,1000,2.0,36410,60
Subscriber,02151,36411,0,0.2,36411,60
Subscriber,02151,36412,0,0.2,36412,60
Subscriber,02151,36413,1500,0.5,36413,60
Subscriber,02151,36414,0,0.2,36414,60
Subscriber,02151,36415,1000,0.1,36415,59
Subscriber,02151,36416,500,2.0,36416,59
Subscriber,02151-5614,36417,250,0.2,36417,2
Subscriber,02151-5614,36418,1500,0.1,36418,2
Subscriber,02151-5614,36419,750,0.2,36419,1
Subscriber,02151-5614,36420,0,1.5,36420,1
Subscriber,02151-5614,36421,250,0.0,36421,1
Subscriber,02151-5614,36422,1000,0.5,36422,1
Subscriber,02151-5614,36423,750,0.2,36423,1
Subscriber,02151-5614,36424,250,0.1,36424,1
Subscriber,02151-5614,36425,750,0.5,36425,1
Subscriber,02151-5614,36426,1000,1.0,36426,1
Subscriber,02152,36427,1000,0.1,36427,3
Subscriber,02152,36428,250,1.0,36428,3
Subscriber,02152,36429,2000,0.2,36429,2
Subscriber,02152,36430,1000,0.2,36430,2
Subscriber,02152,36431,0,1.0,36431,2
Subscriber,02152,36432,500,1.5,36432,2
Subscriber,02152,36433,250,0.5,36433,2
Subscriber,02152,36434,250,0.2,36434,2
Subscriber,02152,36435,250,0.2,36435,2
Subscriber,02152,36436,1500,1.5,36436,2
Subscriber,02155,36437,250,1.0,36437,117
Subscriber,02155,36438,1000,0.5,36438,117
Subscriber,02155,36439,500,0.5,36439,116
Subscriber,02155,36440,0,1.0,36440,116
Subscriber,02155,36441,500,1.0,36441,116
Subscriber,02155,36442,500,0.0,36442,116
Subscriber,02155,36443,1000,0.1,36443,116
Subscriber,02155,36444,0,0.1,36444,116
Subscriber,02155,36445,250,0.0,36445,116
Subscriber,02155,36446,1500,0.0,36446,116
Subscriber,02155-6922,36447,750,1.0,36447,1
Subscriber,02155-6922,36448,250,1.0,36448,1
Subscriber,02163,36449,250,0.5,36449,83
Subscriber,02163,36450,1000,1.0,36450,83
Subscriber,02163,36451,1000,0.1,36451,83
Subscriber,02163,36452,0,0.2,36452,82
Subscriber,02163,36453,1000,1.0,36453,82
Subscriber,02163,36454,500,0.5,36454,82
Subscriber,02163,36455,250,1.0,36455,82
Subscriber,02163,36456,250,0.0,36456,82
Subscriber,02163,36457,250,1.0,36457,82
Subscriber,02163,36458,1000,0.1,36458,82
Subscriber,02163-1007,36459,1500,0.1,36459,3
Subscriber,02163-1007,36460,250,0.1,36460,3
Subscriber,02163-1007,36461,500,0.2,36461,3
Subscriber,02163-1007,36462,1500,0.5,36462,3
Subscriber,02163-1007,36463,500,0.2,36463,3
Subscriber,02163-1007,36464,750,0.5,36464,3
Subscriber,02163-1007,36465,1500,1.5,36465,3
Subscriber,02163-1007,36466,500,0.5,36466,3
Subscriber,02163-1007,36467,250,0.5,36467,3
Subscriber,02163-1007,36468,750,0.5,36468,3
Subscriber,02163-1731,36469,250,0.2,36469,1
Subscriber,02163-1731,36470,250,0.5,36470,1
Subscriber,02163-1731,36471,1000,1.5,36471,1
Subscriber,02163-1731,36472,500,1.5,36472,1
Subscriber,02163-1731,36473,0,1.0,36473,1
Subscriber,02163-1731,36474,1000,0.2,36474,1
Subscriber,02163-1731,36475,250,0.0,36475,1
Subscriber,02163-1731,36476,2000,0.1,36476,1
Subscriber,02163-1731,36477,250,0.5,36477,1
Subscriber,02166,36478,0,1.5,36478,2
Subscriber,02166,36479,250,0.5,36479,2
Subscriber,02166,36480,1500,0.5,36480,2
Subscriber,02166,36481,1500,0.2,36481,2
Subscriber,02166,36482,250,0.1,36482,2
Subscriber,02166,36483,250,2.0,36483,2
Subscriber,02166,36484,750,0.1,36484,1
Subscriber,02166,36485,1000,1.5,36485,1
Subscriber,02166,36486,500,0.5,36486,1
Subscriber,02166,36487,500,0.5,36487,1
Subscriber,02169,36488,250,0.5,36488,32
Subscriber,02169,36489,500,0.2,36489,32
Subscriber,02169,36490,500,1.0,36490,32
Subscriber,02169,36491,750,0.0,36491,32
Subscriber,02169,36492,500,0.1,36492,32
Subscriber,02169,36493,1500,0.1,36493,32
Subscriber,02169,36494,1000,0.5,36494,32
Subscriber,02169,36495,1500,0.5,36495,32
Subscriber,02169,36496,250,1.0,36496,32
Subscriber,02169,36497,250,0.2,36497,31
Subscriber,02170,36498,500,0.0,36498,24
Subscriber,02170,36499,250,0.1,36499,24
Subscriber,02170,36500,750,0.5,36500,24
Subscriber,02170,36501,250,0.2,36501,24
Subscriber,02170,36502,0,0.2,36502,24
Subscriber,02170,36503,1500,0.5,36503,24
Subscriber,02170,36504,1000,0.2,36504,24
Subscriber,02170,36505,500,0.0,36505,23
Subscriber,02170,36506,500,0.2,36506,23
Subscriber,02170,36507,500,0.2,36507,23
Subscriber,02171,36508,750,0.1,36508,12
Subscriber,02171,36509,2000,0.2,36509,11
Subscriber,02171,36510,250,0.0,36510,11
Subscriber,02171,36511,250,0.2,36511,11
Subscriber,02171,36512,0,0.1,36512,11
Subscriber,02171,36513,500,0.0,36513,11
Subscriber,02171,36514,500,0.1,36514,11
Subscriber,02171,36515,500,0.2,36515,11
Subscriber,02171,36516,500,1.0,36516,11
Subscriber,02171,36517,1500,0.5,36517,11
Subscriber,02172,36518,1500,1.5,36518,3
Subscriber,02172,36519,1000,0.1,36519,3
Subscriber,02172,36520,250,0.1,36520,3
Subscriber,02172,36521,1000,0.1,36521,3
Subscriber,02172,36522,1500,0.1,36522,3
Subscriber,02172,36523,250,0.2,36523,3
Subscriber,02172,36524,250,0.1,36524,2
Subscriber,02172,36525,750,0.2,36525,2
Subscriber,02172,36526,1000,0.5,36526,2
Subscriber,02172,36527,250,1.5,36527,2
Subscriber,02176,36528,1000,0.2,36528,42
Subscriber,02176,36529,750,2.0,36529,42
Subscriber,02176,36530,750,0.2,36530,42
Subscriber,02176,36531,1000,0.0,36531,42
Subscriber,02176,36532,1000,0.2,36532,41
Subscriber,02176,36533,500,0.5,36533,41
Subscriber,02176,36534,250,0.5,36534,41
Subscriber,02176,36535,2000,0.5,36535,41
Subscriber,02176,36536,0,0.1,36536,41
Subscriber,02176,36537,250,0.2,36537,41
Subscriber,02180,36538,750,0.2,36538,7
Subscriber,02180,36539,500,0.5,36539,7
Subscriber,02180,36540,1000,0.5,36540,7
Subscriber,02180,36541,250,0.5,36541,7
Subscriber,02180,36542,500,1.0,36542,7
Subscriber,02180,36543,250,0.5,36543,7
Subscriber,02180,36544,500,0.5,36544,6
Subscriber,02180,36545,2000,0.5,36545,6
Subscriber,02180,36546,0,0.1,36546,6
Subscriber,02180,36547,1500,0.1,36547,6
Subscriber,02184,36548,1000,0.5,36548,10
Subscriber,02184,36549,0,0.2,36549,10
Subscriber,02184,36550,250,1.5,36550,10
Subscriber,02184,36551,250,0.5,36551,10
Subscriber,02184,36552,500,0.0,36552,10
Subscriber,02184,36553,0,0.0,36553,10
Subscriber,02184,36554,250,0.5,36554,10
Subscriber,02184,36555,500,0.2,36555,10
Subscriber,02184,36556,1000,0.2,36556,10
Subscriber,02184,36557,1000,2.0,36557,9
Subscriber,02185,36558,500,0.0,36558,5
Subscriber,02185,36559,750,0.1,36559,5
Subscriber,02185,36560,1000,0.1,36560,5
Subscriber,02185,36561,2000,0.2,36561,5
Subscriber,02185,36562,250,0.1,36562,5
Subscriber,02185,36563,1500,1.0,36563,5
Subscriber,02185,36564,0,0.1,36564,5
Subscriber,02185,36565,0,0.0,36565,5
Subscriber,02185,36566,750,0.5,36566,5
Subscriber,02185,36567,500,1.5,36567,4
Subscriber,02186,36568,0,0.1,36568,19
Subscriber,02186,36569,0,0.2,36569,19
Subscriber,02186,36570,0,0.2,36570,19
Subscriber,02186,36571,250,1.5,36571,18
Subscriber,02186,36572,1000,2.0,36572,18
Subscriber,02186,36573,250,0.5,36573,18
Subscriber,02186,36574,500,0.1,36574,18
Subscriber,02186,36575,750,1.0,36575,18
Subscriber,02186,36576,500,1.0,36576,18
Subscriber,02186,36577,500,0.0,36577,18
Subscriber,02188,36578,1500,0.5,36578,12
Subscriber,02188,36579,500,0.1,36579,12
Subscriber,02188,36580,1000,0.0,36580,12
Subscriber,02188,36581,1000,0.1,36581,12
Subscriber,02188,36582,0,1.0,36582,12
Subscriber,02188,36583,1500,2.0,36583,11
Subscriber,02188,36584,500,0.1,36584,11
Subscriber,02188,36585,1500,0.5,36585,11
Subscriber,02188,36586,1000,0.5,36586,11
Subscriber,02188,36587,0,0.5,36587,11
Subscriber,02189,36588,1500,1.0,36588,2
Subscriber,02189,36589,250,0.2,36589,2
Subscriber,02189,36590,1000,1.5,36590,2
Subscriber,02189,36591,0,0.5,36591,1
Subscriber,02189,36592,500,1.5,36592,1
Subscriber,02189,36593,1500,0.1,36593,1
Subscriber,02189,36594,1000,0.5,36594,1
Subscriber,02189,36595,750,0.2,36595,1
Subscriber,02189,36596,250,0.0,36596,1
Subscriber,02189,36597,250,0.1,36597,1
Subscriber,0219,36598,750,0.5,36598,4
Subscriber,0219,36599,500,0.5,36599,4
Subscriber,0219,36600,500,0.5,36600,4
Subscriber,0219,36601,750,0.1,36601,4
Subscriber,0219,36602,1000,0.2,36602,4
Subscriber,0219,36603,0,0.1,36603,4
Subscriber,0219,36604,500,1.0,36604,3
Subscriber,0219,36605,250,0.2,36605,3
Subscriber,0219,36606,500,1.0,36606,3
Subscriber,0219,36607,250,0.5,36607,3
Subscriber,02190,36608,250,1.0,36608,5
Subscriber,02190,36609,0,0.0,36609,5
Subscriber,02190,36610,0,0.0,36610,5
Subscriber,02190,36611,250,0.1,36611,5
Subscriber,02190,36612,250,0.1,36612,5
Subscriber,02190,36613,250,0.2,36613,5
Subscriber,02190,36614,1500,0.2,36614,5
Subscriber,02190,36615,1000,1.0,36615,5
Subscriber,02190,36616,500,1.0,36616,4
Subscriber,02190,36617,2000,2.0,36617,4
Subscriber,02191,36618,1000,1.5,36618,11
Subscriber,02191,36619,500,0.1,36619,11
Subscriber,02191,36620,1000,0.1,36620,11
Subscriber,02191,36621,1000,0.5,36621,11
Subscriber,02191,36622,500,0.1,36622,11
Subscriber,02191,36623,0,0.2,36623,10
Subscriber,02191,36624,500,1.5,36624,10
Subscriber,02191,36625,750,0.0,36625,10
Subscriber,02191,36626,500,1.0,36626,10
Subscriber,02191,36627,0,1.5,36627,10
Subscriber,02196,36628,750,1.5,36628,1
Subscriber,02196,36629,0,0.1,36629,1
Subscriber,02196,36630,1000,1.5,36630,1
Subscriber,02196,36631,250,0.1,36631,1
Subscriber,02196,36632,1000,0.1,36632,1
Subscriber,02196,36633,2000,0.1,36633,1
Subscriber,02196,36634,500,1.5,36634,1
Subscriber,02199,36635,1000,1.5,36635,58
Subscriber,02199,36636,1500,0.1,36636,58
Subscriber,02199,36637,1000,0.0,36637,58
Subscriber,02199,36638,0,0.5,36638,58
Subscriber,02199,36639,1500,0.2,36639,57
Subscriber,02199,36640,0,1.5,36640,57
Subscriber,02199,36641,500,0.5,36641,57
Subscriber,02199,36642,750,0.5,36642,57
Subscriber,02199,36643,250,2.0,36643,57
Subscriber,02199,36644,1000,0.1,36644,57
Subscriber,02205,36645,1000,0.5,36645,3
Subscriber,02205,36646,500,0.0,36646,3
Subscriber,02205,36647,750,0.2,36647,3
Subscriber,02205,36648,750,1.5,36648,3
Subscriber,02205,36649,0,0.2,36649,3
Subscriber,02205,36650,250,0.2,36650,3
Subscriber,02205,36651,1500,0.2,36651,3
Subscriber,02205,36652,750,0.2,36652,2
Subscriber,02205,36653,500,0.5,36653,2
Subscriber,02205,36654,500,1.5,36654,2
Subscriber,022051304,36655,1500,1.5,36655,1
Subscriber,022051304,36656,1000,0.1,36656,1
Subscriber,022051304,36657,750,0.0,36657,1
Subscriber,02210,36658,1000,1.5,36658,300
Subscriber,02210,36659,250,1.0,36659,300
Subscriber,02210,36660,1000,2.0,36660,300
Subscriber,02210,36661,250,0.1,36661,300
Subscriber,02210,36662,750,0.2,36662,300
Subscriber,02210,36663,500,2.0,36663,300
Subscriber,02210,36664,250,1.0,36664,300
Subscriber,02210,36665,1000,0.5,36665,299
Subscriber,02210,36666,250,2.0,36666,299
Subscriber,02210,36667,500,0.5,36667,299
Subscriber,02213,36668,750,0.1,36668,3
Subscriber,02213,36669,250,1.0,36669,3
Subscriber,02213,36670,750,0.5,36670,3
Subscriber,02213,36671,250,0.1,36671,3
Subscriber,02213,36672,500,2.0,36672,3
Subscriber,02213,36673,250,1.0,36673,3
Subscriber,02213,36674,750,1.5,36674,3
Subscriber,02213,36675,1000,1.0,36675,3
Subscriber,02213,36676,250,0.0,36676,3
Subscriber,02213,36677,1500,0.2,36677,2
Subscriber,02214,36678,0,0.2,36678,3
Subscriber,02214,36679,500,1.0,36679,3
Subscriber,02214,36680,1000,1.0,36680,3
Subscriber,02214,36681,500,0.2,36681,2
Subscriber,02214,36682,1000,0.1,36682,2
Subscriber,02214,36683,1000,0.2,36683,2
Subscriber,02214,36684,1500,1.0,36684,2
Subscriber,02214,36685,1500,0.0,36685,2
Subscriber,02214,36686,1500,1.0,36686,2
Subscriber,02214,36687,500,0.5,36687,2
Subscriber,02215,36688,1500,0.2,36688,1079
Subscriber,02215,36689,500,0.1,36689,1079
Subscriber,02215,36690,750,0.5,36690,1078
Subscriber,02215,36691,250,1.0,36691,1078
Subscriber,02215,36692,1500,0.1,36692,1078
Subscriber,02215,36693,500,2.0,36693,1078
Subscriber,02215,36694,250,0.5,36694,1078
Subscriber,02215,36695,500,0.5,36695,1078
Subscriber,02215,36696,1500,0.1,36696,1078
Subscriber,02215,36697,1000,1.0,36697,1078
Subscriber,02215-1701,36698,750,0.1,36698,1
Subscriber,02215-1701,36699,750,1.0,36699,1
Subscriber,02215-1701,36700,750,0.2,36700,1
Subscriber,02215-2901,36701,250,0.0,36701,1
Subscriber,02215-2901,36702,500,0.5,36702,1
Subscriber,02215-2901,36703,1500,0.1,36703,1
Subscriber,02215-2901,36704,1000,0.1,36704,1
Subscriber,02215-5001,36705,1500,0.5,36705,3
Subscriber,02215-5001,36706,250,0.1,36706,3
Subscriber,02215-5001,36707,750,1.0,36707,3
Subscriber,02215-5001,36708,750,0.1,36708,3
Subscriber,02215-5001,36709,1500,0.5,36709,3
Subscriber,02215-5001,36710,250,1.5,36710,3
Subscriber,02215-5001,36711,750,0.2,36711,3
Subscriber,02215-5001,36712,2000,0.5,36712,3
Subscriber,02215-5001,36713,750,1.5,36713,3
Subscriber,02215-5001,36714,500,0.1,36714,2
Subscriber,02216,36715,750,0.2,36715,5
Subscriber,02216,36716,500,1.0,36716,5
Subscriber,02216,36717,0,1.0,36717,5
Subscriber,02216,36718,250,1.0,36718,5
Subscriber,02216,36719,750,0.1,36719,4
Subscriber,02216,36720,500,1.5,36720,4
Subscriber,02216,36721,1000,0.0,36721,4
Subscriber,02216,36722,250,0.1,36722,4
Subscriber,02216,36723,250,0.0,36723,4
Subscriber,02216,36724,250,0.1,36724,4
Subscriber,02218,36725,500,0.0,36725,1
Subscriber,02235,36726,750,0.2,36726,5
Subscriber,02235,36727,500,1.0,36727,5
Subscriber,02235,36728,500,0.5,36728,5
Subscriber,02235,36729,1000,0.2,36729,5
Subscriber,02235,36730,1000,2.0,36730,4
Subscriber,02235,36731,750,0.2,36731,4
Subscriber,02235,36732,0,2.0,36732,4
Subscriber,02235,36733,0,0.1,36733,4
Subscriber,02235,36734,500,1.0,36734,4
Subscriber,02235,36735,750,0.2,36735,4
Subscriber,02238,36736,1000,0.1,36736,9
Subscriber,02238,36737,1000,1.0,36737,9
Subscriber,02238,36738,1000,0.0,36738,9
Subscriber,02238,36739,750,0.2,36739,9
Subscriber,02238,36740,1000,2.0,36740,9
